tournament_id,player_id,goals_scored,family_name,given_name,position,tournament_name,team_name,team_code,award_name,rank,tournaments_participated,avg_goals_per_tournament
WC-1958,P-28805,2,Hovorka,Václav,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-32438,2,Romero,Jorge Lino,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-32967,1,Koller,Karl,Midfielder,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-33095,1,Skoglund,Lennart,Midfielder,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-36975,1,Cush,Wilbur,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-38164,1,Zagallo,Mário,Forward,1958 FIFA Men's World Cup,,,,30.0,7.0,1.0
WC-1958,P-38906,6,Pelé,not applicable,Forward,1958 FIFA Men's World Cup,,,Silver Boot,2.0,18.0,1.8888888888888888
WC-1958,P-38906,6,Pelé,not applicable,Forward,1958 FIFA Men's World Cup,,,Best Young Player,2.0,18.0,1.8888888888888888
WC-1958,P-38969,3,Piantoni,Roger,Forward,1958 FIFA Men's World Cup,,,,11.0,,3.0
WC-1958,P-45310,5,Vavá,not applicable,Forward,1958 FIFA Men's World Cup,Brazil,BRA,Golden Boot,5.0,7.0,4.142857142857143
WC-1958,P-45404,1,Feureisl,Jiří,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-47145,1,Ognjanović,Radivoje,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-47384,1,Bencsics,József,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-47783,3,Veselinović,Todor,Forward,1958 FIFA Men's World Cup,,,,11.0,,3.0
WC-1958,P-54948,1,Simonyan,Nikita,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-60629,2,Altafini,José,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-60811,2,Kevan,Derek,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-63184,3,Schäfer,Hans,Forward,1958 FIFA Men's World Cup,,,,11.0,2.0,3.5
WC-1958,P-64138,2,Seeler,Uwe,Forward,1958 FIFA Men's World Cup,,,,16.0,9.0,2.111111111111111
WC-1958,P-65484,1,Ré,Cayetano,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-65506,2,Dvořák,Milan,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-69813,1,Gren,Gunnar,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-69885,1,Sándor,Károly,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-70989,1,Bozsik,József,Defender,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-71223,2,Allchurch,Ivor,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-71720,4,Zikán,Zdeněk,Forward,1958 FIFA Men's World Cup,,,,7.0,,4.0
WC-1958,P-71952,3,Corbatta,Oreste,Forward,1958 FIFA Men's World Cup,,,,11.0,,3.0
WC-1958,P-73507,1,Baird,Sammy,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-75309,1,Collins,Bobby,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-75955,1,Santos,Nílton,Defender,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-75977,2,Wisnieski,Maryan,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-76740,1,Didi,not applicable,Midfielder,1958 FIFA Men's World Cup,,,,30.0,2.0,1.5
WC-1958,P-77851,5,McParland,Peter,Forward,1958 FIFA Men's World Cup,,,,5.0,,5.0
WC-1958,P-77939,13,Fontaine,Just,Forward,1958 FIFA Men's World Cup,France,FRA,Golden Boot,1.0,,13.0
WC-1958,P-78417,1,Vincent,Jean,Forward,1958 FIFA Men's World Cup,,,,30.0,2.0,1.0
WC-1958,P-80609,2,Ilyin,Anatoli,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-82312,4,Simonsson,Agne,Forward,1958 FIFA Men's World Cup,,,,7.0,,4.0
WC-1958,P-82971,4,Tichy,Lajos,Midfielder,1958 FIFA Men's World Cup,,,,7.0,7.0,3.142857142857143
WC-1958,P-85317,2,Petaković,Aleksandar,Forward,1958 FIFA Men's World Cup,,,,16.0,,2.0
WC-1958,P-86813,1,Finney,Tom,Forward,1958 FIFA Men's World Cup,,,,30.0,2.0,1.0
WC-1958,P-90482,1,Medwin,Terry,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-92440,1,Ivanov,Aleksandr,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-93539,1,Cieslarczyk,Hans,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1958,P-94605,3,Kopa,Raymond,Midfielder,1958 FIFA Men's World Cup,,,,11.0,2.0,2.0
WC-1958,P-98280,1,Menéndez,Norberto,Forward,1958 FIFA Men's World Cup,,,,30.0,,1.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01618,2,Toro,Jorge,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-01864,1,Solymosi,Ernő,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03441,1,Mamykin,Aleksei,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-03894,1,Adelardo,not applicable,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05132,2,Flowers,Ron,Midfielder,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05537,3,Galić,Milan,Midfielder,1962 FIFA Men's World Cup,,,,43.0,6.0,3.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05631,1,Díaz,Isidoro,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-05819,2,Ponedelnik,Viktor,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-07544,1,Klinger,Marino,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-08601,1,Charlton,Bobby,Midfielder,1962 FIFA Men's World Cup,,,,121.0,7.0,1.2857142857142858
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-11702,4,Ivanov,Valentin,Forward,1962 FIFA Men's World Cup,Soviet Union,SUN,Golden Boot,1.0,7.0,3.5714285714285716
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-12917,1,Brülls,Albert,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14074,1,Facundo,Héctor,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14709,1,Mora,Bruno,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-14962,1,Sokolov,Georgi,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15268,1,Peiró,Joaquín,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-15857,2,Sasía,José,Forward,1962 FIFA Men's World Cup,,,,67.0,6.0,2.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-17067,1,Aceros,Germán,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Golden Boot,1.0,12.0,4.0
WC-1962,P-21188,4,Albert,Flórián,Midfielder,1962 FIFA Men's World Cup,Hungary,HUN,Best Young Player,1.0,12.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-22224,4,Sánchez,Leonel,Midfielder,1962 FIFA Men's World Cup,Chile,CHL,Golden Boot,1.0,6.0,4.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-25619,1,Wüthrich,Rolf,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-31841,1,Rada,Antonio,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32063,1,del Águila,Alfredo,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32148,1,Zuluaga,Francisco,Defender,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-32950,1,Coll,Marcos,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-35342,1,Cabrera,Ángel,Forward,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-37610,1,Masopust,Josef,Midfielder,1962 FIFA Men's World Cup,,,,121.0,6.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38164,1,Zagallo,Mário,Forward,1962 FIFA Men's World Cup,,,,121.0,7.0,1.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38721,2,Chislenko,Igor,Midfielder,1962 FIFA Men's World Cup,,,,67.0,7.0,2.0
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Silver Boot,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Best Young Player,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Silver Boot,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Best Young Player,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Silver Boot,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Best Young Player,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Silver Boot,121.0,18.0,1.8888888888888888
WC-1962,P-38906,1,Pelé,not applicable,Forward,1962 FIFA Men's World Cup,,,Best Young Player,121.0,18.0,1.8888888888888888
